(x, y, cap, sonde, angle_sonde)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.84, 80.26875)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.846667, 79.9875)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.86, 80.26875)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.833333, 82.2375)
(2.658579253431142, 1.3205384890000083, -3.0185452335742786, 2.833333, 84.20625)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, 2.833333, 86.175)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, 2.846667, 88.14375)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, 2.853333, 90.1125)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, 2.84, 92.08125)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, 2.846667, 94.05)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, 2.853333, 96.01875)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, -1.0, 97.9875)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, -1.0, 99.95625)
(2.620059244161584, 1.3087589822921584, -3.008146502297301, -1.0, 97.9875)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.873333, 96.01875)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.866667, 94.05)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.833333, 92.08125)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.84, 90.1125)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.833333, 88.14375)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.833333, 86.175)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.833333, 84.20625)
(2.5409105252003306, 1.2755540082488197, -2.9736629116940847, 2.833333, 82.2375)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.833333, 80.26875)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.826667, 79.9875)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.846667, 80.26875)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.84, 82.2375)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.833333, 84.20625)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.833333, 86.175)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.84, 88.14375)
(2.5034452659038933, 1.2608275358959733, -2.956162671849062, 2.84, 90.1125)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, 2.84, 92.08125)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, 2.84, 94.05)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, -1.0, 96.01875)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, -1.0, 97.9875)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, -1.0, 99.95625)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, 2.993333, 97.9875)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, -1.0, 96.01875)
(2.4585952760546577, 1.2376308248649546, -2.928621785688508, 2.846667, 94.05)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.84, 92.08125)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.84, 90.1125)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.84, 88.14375)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.833333, 86.175)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.833333, 84.20625)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.833333, 82.2375)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.84, 80.26875)
(2.438864361790063, 1.2317300058220892, -2.910979365545889, 2.813333, 79.9875)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.846667, 80.26875)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.84, 82.2375)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.833333, 84.20625)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.833333, 86.175)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.84, 88.14375)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.846667, 90.1125)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.84, 92.08125)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, 2.846667, 94.05)
(2.36566992245259, 1.201018225832458, -2.8691094965050064, -1.0, 96.01875)
(2.3214216648963086, 1.1831938727846054, -2.8196394749379667, 2.966667, 97.9875)
(2.3214216648963086, 1.1831938727846054, -2.8196394749379667, 2.966667, 99.95625)
(2.3214216648963086, 1.1831938727846054, -2.8196394749379667, -1.0, 97.9875)
(2.3214216648963086, 1.1831938727846054, -2.8196394749379667, 2.96, 96.01875)
(2.3214216648963086, 1.1831938727846054, -2.8196394749379667, -1.0, 94.05)
(2.3214216648963086, 1.1831938727846054, -2.8196394749379667, 2.86, 92.08125)
(2.3214216648963086, 1.1831938727846054, -2.8196394749379667, 2.88, 90.1125)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.84, 88.14375)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.84, 86.175)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.833333, 84.20625)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.84, 82.2375)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.84, 80.26875)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.866667, 79.9875)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.846667, 80.26875)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.866667, 82.2375)
(2.2828395375054042, 1.1651491691366023, -2.791093614985469, 2.806667, 84.20625)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, 2.84, 86.175)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, 2.84, 88.14375)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, -1.0, 90.1125)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, 2.84, 92.08125)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, -1.0, 94.05)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, 2.886667, 96.01875)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, 2.96, 97.9875)
(2.200041006052239, 1.1246679556339783, -2.727271414596416, 2.946667, 99.95625)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.966667, 97.9875)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.893333, 96.01875)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.846667, 94.05)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.846667, 92.08125)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.84, 90.1125)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.833333, 88.14375)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.833333, 86.175)
(2.181833894926451, 1.1079309839158629, -2.701758279509428, 2.833333, 84.20625)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.833333, 82.2375)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.84, 80.26875)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.84, 79.9875)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.84, 80.26875)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.84, 82.2375)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.833333, 84.20625)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.84, 86.175)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.833333, 88.14375)
(2.1109551564162885, 1.0715426736249387, -2.652568094908373, 2.846667, 90.1125)
(2.070514306262998, 1.0439566298022085, -2.618794239077361, 2.84, 92.08125)
(2.070514306262998, 1.0439566298022085, -2.618794239077361, 2.846667, 94.05)
(2.070514306262998, 1.0439566298022085, -2.618794239077361, 2.866667, 96.01875)
(2.070514306262998, 1.0439566298022085, -2.618794239077361, 2.906667, 97.9875)
(2.070514306262998, 1.0439566298022085, -2.618794239077361, 2.926667, 99.95625)
(2.070514306262998, 1.0439566298022085, -2.618794239077361, 2.926667, 97.9875)
(2.070514306262998, 1.0439566298022085, -2.618794239077361, 2.906667, 96.01875)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.84, 94.05)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.84, 92.08125)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.84, 90.1125)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.84, 88.14375)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.846667, 86.175)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.833333, 84.20625)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.833333, 82.2375)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.84, 80.26875)
(2.0314128058725913, 1.0180217298745258, -2.592208985434361, 2.84, 79.9875)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.84, 80.26875)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.84, 82.2375)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.833333, 84.20625)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.833333, 86.175)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.84, 88.14375)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.853333, 90.1125)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.913333, 92.08125)
(1.9980284615197519, 0.9972499029004993, -2.5648221502498285, 2.886667, 94.05)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, -1.0, 96.01875)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, -1.0, 97.9875)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, -1.0, 99.95625)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, 2.906667, 97.9875)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, 2.906667, 96.01875)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, 2.9, 94.05)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, 2.853333, 92.08125)
(1.9744059573408939, 0.9791360976579357, -2.5461198852703997, 2.846667, 90.1125)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.84, 88.14375)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.84, 86.175)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.833333, 84.20625)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.833333, 82.2375)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.833333, 80.26875)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.84, 79.9875)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.84, 80.26875)
(1.9029730910572435, 0.9276373338804881, -2.5171280771429405, 2.84, 82.2375)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, 2.833333, 84.20625)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, 2.833333, 86.175)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, 2.84, 88.14375)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, 2.86, 90.1125)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, 2.84, 92.08125)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, 2.846667, 94.05)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, -1.0, 96.01875)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, -1.0, 97.9875)
(1.8743992567092758, 0.8977450489305184, -2.5008048001986376, -1.0, 99.95625)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, -1.0, 97.9875)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, -1.0, 96.01875)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, 2.893333, 94.05)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, 2.88, 92.08125)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, 2.853333, 90.1125)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, 2.833333, 88.14375)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, 2.833333, 86.175)
(1.8084587169521573, 0.8379294785494357, -2.48367382980623, 2.833333, 84.20625)
(1.7713174116817698, 0.8023478829097577, -2.4894533530020633, 2.833333, 82.2375)
(1.7713174116817698, 0.8023478829097577, -2.4894533530020633, 2.833333, 80.26875)
(1.7713174116817698, 0.8023478829097577, -2.4894533530020633, 2.84, 79.9875)
(1.7713174116817698, 0.8023478829097577, -2.4894533530020633, 2.833333, 82.2375)
(1.7713174116817698, 0.8023478829097577, -2.4894533530020633, 2.833333, 84.20625)
(1.7713174116817698, 0.8023478829097577, -2.4894533530020633, 2.833333, 86.175)
(1.7713174116817698, 0.8023478829097577, -2.4894533530020633, 2.84, 88.14375)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, 2.846667, 90.1125)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, 2.84, 92.08125)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, 2.866667, 94.05)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, 2.866667, 96.01875)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, 2.866667, 97.9875)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, -1.0, 99.95625)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, -1.0, 97.9875)
(1.7366982998126297, 0.7651170915760329, -2.4884293961822914, 2.846667, 96.01875)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.846667, 94.05)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.846667, 92.08125)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.84, 90.1125)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.833333, 88.14375)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.833333, 86.175)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.833333, 84.20625)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.833333, 82.2375)
(1.7078402321865338, 0.732157214055139, -2.512308754659869, 2.833333, 80.26875)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.846667, 79.9875)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.846667, 80.26875)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.846667, 82.2375)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.84, 84.20625)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.833333, 86.175)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.833333, 88.14375)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.84, 90.1125)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.84, 92.08125)
(1.6942856620081717, 0.71603222861009, -2.5181520339627124, 2.84, 94.05)
(1.632314050609943, 0.6504477917236716, -2.569174037413597, 2.84, 96.01875)
(1.632314050609943, 0.6504477917236716, -2.569174037413597, -1.0, 97.9875)
(1.632314050609943, 0.6504477917236716, -2.569174037413597, -1.0, 99.95625)
(1.632314050609943, 0.6504477917236716, -2.569174037413597, -1.0, 97.9875)
(1.632314050609943, 0.6504477917236716, -2.569174037413597, 2.84, 96.01875)
(1.632314050609943, 0.6504477917236716, -2.569174037413597, 2.833333, 94.05)
(1.632314050609943, 0.6504477917236716, -2.569174037413597, 2.84, 92.08125)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.833333, 90.1125)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.833333, 88.14375)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.833333, 86.175)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.833333, 84.20625)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.833333, 82.2375)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.84, 80.26875)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.866667, 79.9875)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.866667, 80.26875)
(1.5967470630759037, 0.6137110825443687, -2.5982491850439606, 2.833333, 82.2375)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, 2.833333, 84.20625)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, 2.826667, 86.175)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, 2.833333, 88.14375)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, 2.833333, 90.1125)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, 2.833333, 92.08125)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, 2.833333, 94.05)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, 2.84, 96.01875)
(1.5387981994653668, 0.5504120207464654, -2.642471453823253, -1.0, 97.9875)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, -1.0, 99.95625)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, -1.0, 97.9875)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, -1.0, 96.01875)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, 2.833333, 94.05)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, 2.833333, 92.08125)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, 2.826667, 90.1125)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, 2.826667, 88.14375)
(1.5085877268347307, 0.5177282518138783, -2.679111033058436, 2.826667, 86.175)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.826667, 84.20625)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.826667, 82.2375)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.866667, 80.26875)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.866667, 79.9875)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.866667, 80.26875)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.833333, 82.2375)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.826667, 84.20625)
(1.4739421548144704, 0.4828431196806019, -2.712604995924208, 2.826667, 86.175)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, 2.826667, 88.14375)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, 2.826667, 90.1125)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, 2.833333, 92.08125)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, 2.826667, 94.05)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, 2.84, 96.01875)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, -1.0, 97.9875)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, -1.0, 99.95625)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, -1.0, 97.9875)
(1.4353171666431348, 0.444287154716903, -2.7484333427520133, -1.0, 96.01875)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, -1.0, 94.05)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, 2.846667, 92.08125)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, 2.826667, 90.1125)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, 2.826667, 88.14375)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, 2.826667, 86.175)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, 2.826667, 84.20625)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, 2.826667, 82.2375)
(1.3866341953791956, 0.39642819357445036, -2.8014547444953646, 2.86, 80.26875)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.86, 79.9875)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.86, 80.26875)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.84, 82.2375)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.82, 84.20625)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.82, 86.175)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.82, 88.14375)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.826667, 90.1125)
(1.3522403663063522, 0.3705693720349458, -2.842002474102268, 2.833333, 92.08125)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, 0.713333, 94.05)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, 0.713333, 96.01875)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, -1.0, 97.9875)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, -1.0, 99.95625)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, -1.0, 97.9875)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, 0.713333, 96.01875)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, 2.833333, 94.05)
(1.2923102669646558, 0.3119849623188667, -2.907578018118648, 2.833333, 92.08125)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.826667, 90.1125)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.826667, 88.14375)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.82, 86.175)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.826667, 84.20625)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.826667, 82.2375)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.84, 80.26875)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.84, 79.9875)
(1.2524338672045894, 0.2813695072003501, -2.9511427018065612, 2.84, 80.26875)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.826667, 82.2375)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.826667, 84.20625)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.826667, 86.175)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.826667, 88.14375)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.826667, 90.1125)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.826667, 92.08125)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.826667, 94.05)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 2.833333, 96.01875)
(1.2147502143977755, 0.2581778723386824, -3.019820289405083, 0.726667, 97.9875)
(1.1825172773302766, 0.2491975516168534, -3.159252569693233, 0.726667, 99.95625)
(1.1825172773302766, 0.2491975516168534, -3.159252569693233, -1.0, 97.9875)
(1.1825172773302766, 0.2491975516168534, -3.159252569693233, 2.826667, 96.01875)
(1.1825172773302766, 0.2491975516168534, -3.159252569693233, 2.826667, 94.05)
(1.1825172773302766, 0.2491975516168534, -3.159252569693233, 2.826667, 92.08125)
(1.1825172773302766, 0.2491975516168534, -3.159252569693233, 2.826667, 90.1125)
(1.1825172773302766, 0.2491975516168534, -3.159252569693233, 2.826667, 88.14375)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, 2.826667, 86.175)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, 2.826667, 84.20625)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, 2.826667, 82.2375)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, 2.84, 80.26875)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, -1.0, 79.9875)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, -1.0, 80.26875)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, 2.833333, 82.2375)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, 2.826667, 84.20625)
(1.1228052572678575, 0.25863071316027003, -3.4360328954748276, 2.826667, 86.175)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 2.826667, 88.14375)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 2.826667, 90.1125)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 2.833333, 92.08125)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 2.833333, 94.05)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 2.98, 96.01875)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 3.08, 97.9875)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 2.96, 99.95625)
(1.0858223987399989, 0.2736164966503819, -3.5702142640121366, 2.966667, 97.9875)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 3.073333, 96.01875)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 2.833333, 94.05)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 2.833333, 92.08125)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 2.82, 90.1125)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 2.826667, 88.14375)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 2.826667, 86.175)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 2.826667, 84.20625)
(1.0411347257660062, 0.28791888285721334, -3.6994217403044884, 2.826667, 82.2375)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.833333, 80.26875)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.853333, 79.9875)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.84, 80.26875)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.833333, 82.2375)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.826667, 84.20625)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.826667, 86.175)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.826667, 88.14375)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.826667, 90.1125)
(1.002215919297349, 0.3061901974229346, -3.8068618855367466, 2.833333, 92.08125)
(0.9278305401527237, 0.3422167457586907, -3.9616922913885015, 2.833333, 94.05)
(0.9278305401527237, 0.3422167457586907, -3.9616922913885015, 3.033333, 96.01875)
(0.9278305401527237, 0.3422167457586907, -3.9616922913885015, 2.993333, 97.9875)
(0.9278305401527237, 0.3422167457586907, -3.9616922913885015, 2.986667, 99.95625)
(0.9278305401527237, 0.3422167457586907, -3.9616922913885015, 3.026667, 97.9875)
(0.9278305401527237, 0.3422167457586907, -3.9616922913885015, 3.02, 96.01875)
(0.9278305401527237, 0.3422167457586907, -3.9616922913885015, 2.833333, 94.05)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.866667, 92.08125)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.846667, 90.1125)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.833333, 88.14375)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.833333, 86.175)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.833333, 84.20625)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.833333, 82.2375)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.833333, 80.26875)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.84, 79.9875)
(0.8841581057639116, 0.37030813794183515, -4.041688323685922, 2.84, 80.26875)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.833333, 82.2375)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.826667, 84.20625)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.833333, 86.175)
